,pos,chrom,region
8,247857296,chr1,chr1_247857256_247857693
9,247857323,chr1,chr1_247857256_247857693
10,247857330,chr1,chr1_247857256_247857693
11,247857339,chr1,chr1_247857256_247857693
12,247857369,chr1,chr1_247857256_247857693
13,247857378,chr1,chr1_247857256_247857693
14,247857386,chr1,chr1_247857256_247857693
15,247857390,chr1,chr1_247857256_247857693
16,247857393,chr1,chr1_247857256_247857693
17,247857395,chr1,chr1_247857256_247857693
18,247857402,chr1,chr1_247857256_247857693
19,247857405,chr1,chr1_247857256_247857693
20,247857411,chr1,chr1_247857256_247857693
21,247857419,chr1,chr1_247857256_247857693
22,247857427,chr1,chr1_247857256_247857693
23,247857439,chr1,chr1_247857256_247857693
24,247857446,chr1,chr1_247857256_247857693
25,247857454,chr1,chr1_247857256_247857693
26,247857463,chr1,chr1_247857256_247857693
27,247857473,chr1,chr1_247857256_247857693
28,247857489,chr1,chr1_247857256_247857693
29,247857493,chr1,chr1_247857256_247857693
30,247857496,chr1,chr1_247857256_247857693
31,247857510,chr1,chr1_247857256_247857693
32,247857512,chr1,chr1_247857256_247857693
33,247857519,chr1,chr1_247857256_247857693
34,247857524,chr1,chr1_247857256_247857693
35,247857526,chr1,chr1_247857256_247857693
36,247857529,chr1,chr1_247857256_247857693
37,247857534,chr1,chr1_247857256_247857693
38,247857536,chr1,chr1_247857256_247857693
39,247857538,chr1,chr1_247857256_247857693
40,247857543,chr1,chr1_247857256_247857693
41,247857546,chr1,chr1_247857256_247857693
42,247857559,chr1,chr1_247857256_247857693
43,247857567,chr1,chr1_247857256_247857693
44,247857576,chr1,chr1_247857256_247857693
45,247857581,chr1,chr1_247857256_247857693
46,247857584,chr1,chr1_247857256_247857693
47,247857600,chr1,chr1_247857256_247857693
48,247857603,chr1,chr1_247857256_247857693
49,247857606,chr1,chr1_247857256_247857693
50,247857612,chr1,chr1_247857256_247857693
51,247857623,chr1,chr1_247857256_247857693
52,247857628,chr1,chr1_247857256_247857693
53,247857632,chr1,chr1_247857256_247857693
54,247857635,chr1,chr1_247857256_247857693
55,247857638,chr1,chr1_247857256_247857693
56,247857651,chr1,chr1_247857256_247857693
57,247857654,chr1,chr1_247857256_247857693
58,247857673,chr1,chr1_247857256_247857693
59,247857680,chr1,chr1_247857256_247857693
60,247857683,chr1,chr1_247857256_247857693
61,247857692,chr1,chr1_247857256_247857693
0,63150668,chr12,chr12_63150667_63151102
1,63150671,chr12,chr12_63150667_63151102
2,63150695,chr12,chr12_63150667_63151102
3,63150700,chr12,chr12_63150667_63151102
4,63150704,chr12,chr12_63150667_63151102
5,63150711,chr12,chr12_63150667_63151102
6,63150719,chr12,chr12_63150667_63151102
7,63150731,chr12,chr12_63150667_63151102
8,63150740,chr12,chr12_63150667_63151102
9,63150748,chr12,chr12_63150667_63151102
10,63150764,chr12,chr12_63150667_63151102
11,63150767,chr12,chr12_63150667_63151102
12,63150801,chr12,chr12_63150667_63151102
13,63150810,chr12,chr12_63150667_63151102
14,63150812,chr12,chr12_63150667_63151102
15,63150815,chr12,chr12_63150667_63151102
16,63150821,chr12,chr12_63150667_63151102
17,63150824,chr12,chr12_63150667_63151102
18,63150832,chr12,chr12_63150667_63151102
19,63150858,chr12,chr12_63150667_63151102
20,63150868,chr12,chr12_63150667_63151102
21,63150883,chr12,chr12_63150667_63151102
22,63150885,chr12,chr12_63150667_63151102
23,63150890,chr12,chr12_63150667_63151102
24,63150901,chr12,chr12_63150667_63151102
25,63150906,chr12,chr12_63150667_63151102
26,63150924,chr12,chr12_63150667_63151102
27,63150928,chr12,chr12_63150667_63151102
28,63150933,chr12,chr12_63150667_63151102
29,63150947,chr12,chr12_63150667_63151102
30,63150949,chr12,chr12_63150667_63151102
31,63150953,chr12,chr12_63150667_63151102
32,63150963,chr12,chr12_63150667_63151102
33,63150972,chr12,chr12_63150667_63151102
34,63150988,chr12,chr12_63150667_63151102
35,63150995,chr12,chr12_63150667_63151102
36,63151003,chr12,chr12_63150667_63151102
37,63151008,chr12,chr12_63150667_63151102
38,63151077,chr12,chr12_63150667_63151102
39,63151080,chr12,chr12_63150667_63151102
40,63151086,chr12,chr12_63150667_63151102
41,63151101,chr12,chr12_63150667_63151102
0,10421139,chr6,chr6_10421138_10421571
1,10421153,chr6,chr6_10421138_10421571
2,10421182,chr6,chr6_10421138_10421571
3,10421186,chr6,chr6_10421138_10421571
4,10421193,chr6,chr6_10421138_10421571
5,10421209,chr6,chr6_10421138_10421571
6,10421220,chr6,chr6_10421138_10421571
7,10421227,chr6,chr6_10421138_10421571
8,10421250,chr6,chr6_10421138_10421571
9,10421253,chr6,chr6_10421138_10421571
10,10421270,chr6,chr6_10421138_10421571
11,10421275,chr6,chr6_10421138_10421571
12,10421280,chr6,chr6_10421138_10421571
13,10421288,chr6,chr6_10421138_10421571
14,10421310,chr6,chr6_10421138_10421571
15,10421316,chr6,chr6_10421138_10421571
16,10421326,chr6,chr6_10421138_10421571
17,10421330,chr6,chr6_10421138_10421571
18,10421335,chr6,chr6_10421138_10421571
19,10421340,chr6,chr6_10421138_10421571
20,10421363,chr6,chr6_10421138_10421571
21,10421386,chr6,chr6_10421138_10421571
22,10421395,chr6,chr6_10421138_10421571
23,10421398,chr6,chr6_10421138_10421571
24,10421437,chr6,chr6_10421138_10421571
25,10421441,chr6,chr6_10421138_10421571
26,10421448,chr6,chr6_10421138_10421571
27,10421467,chr6,chr6_10421138_10421571
28,10421477,chr6,chr6_10421138_10421571
29,10421479,chr6,chr6_10421138_10421571
30,10421490,chr6,chr6_10421138_10421571
31,10421493,chr6,chr6_10421138_10421571
32,10421533,chr6,chr6_10421138_10421571
33,10421567,chr6,chr6_10421138_10421571
34,10421570,chr6,chr6_10421138_10421571
0,93062580,chr10,chr10_93062579_93063009
1,93062613,chr10,chr10_93062579_93063009
2,93062636,chr10,chr10_93062579_93063009
3,93062659,chr10,chr10_93062579_93063009
4,93062665,chr10,chr10_93062579_93063009
5,93062687,chr10,chr10_93062579_93063009
6,93062690,chr10,chr10_93062579_93063009
7,93062696,chr10,chr10_93062579_93063009
8,93062705,chr10,chr10_93062579_93063009
9,93062707,chr10,chr10_93062579_93063009
10,93062709,chr10,chr10_93062579_93063009
11,93062727,chr10,chr10_93062579_93063009
12,93062729,chr10,chr10_93062579_93063009
13,93062731,chr10,chr10_93062579_93063009
14,93062741,chr10,chr10_93062579_93063009
15,93062743,chr10,chr10_93062579_93063009
16,93062746,chr10,chr10_93062579_93063009
17,93062748,chr10,chr10_93062579_93063009
18,93062756,chr10,chr10_93062579_93063009
19,93062761,chr10,chr10_93062579_93063009
20,93062766,chr10,chr10_93062579_93063009
21,93062768,chr10,chr10_93062579_93063009
22,93062781,chr10,chr10_93062579_93063009
23,93062786,chr10,chr10_93062579_93063009
24,93062798,chr10,chr10_93062579_93063009
25,93062809,chr10,chr10_93062579_93063009
26,93062811,chr10,chr10_93062579_93063009
27,93062814,chr10,chr10_93062579_93063009
28,93062818,chr10,chr10_93062579_93063009
29,93062823,chr10,chr10_93062579_93063009
30,93062836,chr10,chr10_93062579_93063009
31,93062839,chr10,chr10_93062579_93063009
32,93062850,chr10,chr10_93062579_93063009
33,93062861,chr10,chr10_93062579_93063009
34,93062869,chr10,chr10_93062579_93063009
35,93062871,chr10,chr10_93062579_93063009
36,93062873,chr10,chr10_93062579_93063009
37,93062891,chr10,chr10_93062579_93063009
38,93062899,chr10,chr10_93062579_93063009
39,93062904,chr10,chr10_93062579_93063009
40,93062911,chr10,chr10_93062579_93063009
41,93062916,chr10,chr10_93062579_93063009
42,93062924,chr10,chr10_93062579_93063009
43,93062932,chr10,chr10_93062579_93063009
44,93062941,chr10,chr10_93062579_93063009
45,93062971,chr10,chr10_93062579_93063009
46,93062990,chr10,chr10_93062579_93063009
47,93062999,chr10,chr10_93062579_93063009
48,93063003,chr10,chr10_93062579_93063009
49,93063008,chr10,chr10_93062579_93063009
0,105986001,chr6,chr6_105986000_105986422
1,105986015,chr6,chr6_105986000_105986422
2,105986059,chr6,chr6_105986000_105986422
3,105986070,chr6,chr6_105986000_105986422
4,105986110,chr6,chr6_105986000_105986422
5,105986113,chr6,chr6_105986000_105986422
6,105986121,chr6,chr6_105986000_105986422
7,105986149,chr6,chr6_105986000_105986422
8,105986155,chr6,chr6_105986000_105986422
9,105986160,chr6,chr6_105986000_105986422
10,105986170,chr6,chr6_105986000_105986422
11,105986179,chr6,chr6_105986000_105986422
12,105986191,chr6,chr6_105986000_105986422
13,105986194,chr6,chr6_105986000_105986422
14,105986214,chr6,chr6_105986000_105986422
15,105986230,chr6,chr6_105986000_105986422
16,105986243,chr6,chr6_105986000_105986422
17,105986251,chr6,chr6_105986000_105986422
18,105986256,chr6,chr6_105986000_105986422
19,105986278,chr6,chr6_105986000_105986422
20,105986280,chr6,chr6_105986000_105986422
21,105986294,chr6,chr6_105986000_105986422
22,105986302,chr6,chr6_105986000_105986422
23,105986340,chr6,chr6_105986000_105986422
24,105986348,chr6,chr6_105986000_105986422
25,105986350,chr6,chr6_105986000_105986422
26,105986352,chr6,chr6_105986000_105986422
27,105986367,chr6,chr6_105986000_105986422
28,105986369,chr6,chr6_105986000_105986422
29,105986390,chr6,chr6_105986000_105986422
30,105986421,chr6,chr6_105986000_105986422
0,74499265,chr2,chr2_74499264_74499683
1,74499311,chr2,chr2_74499264_74499683
2,74499313,chr2,chr2_74499264_74499683
3,74499322,chr2,chr2_74499264_74499683
4,74499351,chr2,chr2_74499264_74499683
5,74499353,chr2,chr2_74499264_74499683
6,74499355,chr2,chr2_74499264_74499683
7,74499357,chr2,chr2_74499264_74499683
8,74499366,chr2,chr2_74499264_74499683
9,74499368,chr2,chr2_74499264_74499683
10,74499397,chr2,chr2_74499264_74499683
11,74499399,chr2,chr2_74499264_74499683
12,74499406,chr2,chr2_74499264_74499683
13,74499409,chr2,chr2_74499264_74499683
14,74499412,chr2,chr2_74499264_74499683
15,74499421,chr2,chr2_74499264_74499683
16,74499427,chr2,chr2_74499264_74499683
17,74499442,chr2,chr2_74499264_74499683
18,74499445,chr2,chr2_74499264_74499683
19,74499458,chr2,chr2_74499264_74499683
20,74499470,chr2,chr2_74499264_74499683
21,74499472,chr2,chr2_74499264_74499683
22,74499489,chr2,chr2_74499264_74499683
23,74499506,chr2,chr2_74499264_74499683
24,74499515,chr2,chr2_74499264_74499683
25,74499522,chr2,chr2_74499264_74499683
26,74499524,chr2,chr2_74499264_74499683
27,74499529,chr2,chr2_74499264_74499683
28,74499541,chr2,chr2_74499264_74499683
29,74499545,chr2,chr2_74499264_74499683
30,74499555,chr2,chr2_74499264_74499683
31,74499560,chr2,chr2_74499264_74499683
32,74499568,chr2,chr2_74499264_74499683
33,74499573,chr2,chr2_74499264_74499683
34,74499583,chr2,chr2_74499264_74499683
35,74499589,chr2,chr2_74499264_74499683
36,74499607,chr2,chr2_74499264_74499683
37,74499619,chr2,chr2_74499264_74499683
38,74499633,chr2,chr2_74499264_74499683
39,74499639,chr2,chr2_74499264_74499683
40,74499645,chr2,chr2_74499264_74499683
41,74499657,chr2,chr2_74499264_74499683
42,74499664,chr2,chr2_74499264_74499683
43,74499682,chr2,chr2_74499264_74499683
0,46007846,chr22,chr22_46007845_46008261
1,46007879,chr22,chr22_46007845_46008261
2,46007885,chr22,chr22_46007845_46008261
3,46007888,chr22,chr22_46007845_46008261
4,46007912,chr22,chr22_46007845_46008261
5,46007927,chr22,chr22_46007845_46008261
6,46007952,chr22,chr22_46007845_46008261
7,46007980,chr22,chr22_46007845_46008261
8,46007998,chr22,chr22_46007845_46008261
9,46008024,chr22,chr22_46007845_46008261
10,46008057,chr22,chr22_46007845_46008261
11,46008063,chr22,chr22_46007845_46008261
12,46008080,chr22,chr22_46007845_46008261
13,46008090,chr22,chr22_46007845_46008261
14,46008100,chr22,chr22_46007845_46008261
15,46008105,chr22,chr22_46007845_46008261
16,46008111,chr22,chr22_46007845_46008261
17,46008126,chr22,chr22_46007845_46008261
18,46008130,chr22,chr22_46007845_46008261
19,46008162,chr22,chr22_46007845_46008261
20,46008167,chr22,chr22_46007845_46008261
21,46008176,chr22,chr22_46007845_46008261
22,46008202,chr22,chr22_46007845_46008261
23,46008209,chr22,chr22_46007845_46008261
24,46008220,chr22,chr22_46007845_46008261
25,46008260,chr22,chr22_46007845_46008261
0,111893314,chr13,chr13_111893313_111893725
1,111893318,chr13,chr13_111893313_111893725
2,111893339,chr13,chr13_111893313_111893725
3,111893347,chr13,chr13_111893313_111893725
4,111893356,chr13,chr13_111893313_111893725
5,111893377,chr13,chr13_111893313_111893725
6,111893384,chr13,chr13_111893313_111893725
7,111893404,chr13,chr13_111893313_111893725
8,111893411,chr13,chr13_111893313_111893725
9,111893416,chr13,chr13_111893313_111893725
10,111893436,chr13,chr13_111893313_111893725
11,111893446,chr13,chr13_111893313_111893725
12,111893459,chr13,chr13_111893313_111893725
13,111893466,chr13,chr13_111893313_111893725
14,111893470,chr13,chr13_111893313_111893725
15,111893477,chr13,chr13_111893313_111893725
16,111893499,chr13,chr13_111893313_111893725
17,111893516,chr13,chr13_111893313_111893725
18,111893521,chr13,chr13_111893313_111893725
19,111893557,chr13,chr13_111893313_111893725
20,111893572,chr13,chr13_111893313_111893725
21,111893586,chr13,chr13_111893313_111893725
22,111893630,chr13,chr13_111893313_111893725
23,111893647,chr13,chr13_111893313_111893725
24,111893653,chr13,chr13_111893313_111893725
25,111893685,chr13,chr13_111893313_111893725
26,111893699,chr13,chr13_111893313_111893725
27,111893704,chr13,chr13_111893313_111893725
28,111893724,chr13,chr13_111893313_111893725
0,76953576,chr5,chr5_76953575_76953986
1,76953611,chr5,chr5_76953575_76953986
2,76953614,chr5,chr5_76953575_76953986
3,76953621,chr5,chr5_76953575_76953986
4,76953642,chr5,chr5_76953575_76953986
5,76953655,chr5,chr5_76953575_76953986
6,76953677,chr5,chr5_76953575_76953986
7,76953682,chr5,chr5_76953575_76953986
8,76953685,chr5,chr5_76953575_76953986
9,76953687,chr5,chr5_76953575_76953986
10,76953694,chr5,chr5_76953575_76953986
11,76953701,chr5,chr5_76953575_76953986
12,76953711,chr5,chr5_76953575_76953986
13,76953716,chr5,chr5_76953575_76953986
14,76953718,chr5,chr5_76953575_76953986
15,76953722,chr5,chr5_76953575_76953986
16,76953726,chr5,chr5_76953575_76953986
17,76953731,chr5,chr5_76953575_76953986
18,76953733,chr5,chr5_76953575_76953986
19,76953754,chr5,chr5_76953575_76953986
20,76953770,chr5,chr5_76953575_76953986
21,76953772,chr5,chr5_76953575_76953986
22,76953781,chr5,chr5_76953575_76953986
23,76953797,chr5,chr5_76953575_76953986
24,76953803,chr5,chr5_76953575_76953986
25,76953812,chr5,chr5_76953575_76953986
26,76953814,chr5,chr5_76953575_76953986
27,76953834,chr5,chr5_76953575_76953986
28,76953839,chr5,chr5_76953575_76953986
29,76953841,chr5,chr5_76953575_76953986
30,76953847,chr5,chr5_76953575_76953986
31,76953849,chr5,chr5_76953575_76953986
32,76953858,chr5,chr5_76953575_76953986
33,76953871,chr5,chr5_76953575_76953986
34,76953873,chr5,chr5_76953575_76953986
35,76953877,chr5,chr5_76953575_76953986
36,76953882,chr5,chr5_76953575_76953986
37,76953895,chr5,chr5_76953575_76953986
38,76953914,chr5,chr5_76953575_76953986
39,76953919,chr5,chr5_76953575_76953986
40,76953938,chr5,chr5_76953575_76953986
41,76953949,chr5,chr5_76953575_76953986
42,76953951,chr5,chr5_76953575_76953986
43,76953953,chr5,chr5_76953575_76953986
44,76953960,chr5,chr5_76953575_76953986
45,76953964,chr5,chr5_76953575_76953986
46,76953968,chr5,chr5_76953575_76953986
47,76953974,chr5,chr5_76953575_76953986
48,76953977,chr5,chr5_76953575_76953986
49,76953982,chr5,chr5_76953575_76953986
50,76953985,chr5,chr5_76953575_76953986
0,97853978,chr9,chr9_97853977_97854388
1,97853980,chr9,chr9_97853977_97854388
2,97853983,chr9,chr9_97853977_97854388
3,97853988,chr9,chr9_97853977_97854388
4,97854001,chr9,chr9_97853977_97854388
5,97854021,chr9,chr9_97853977_97854388
6,97854026,chr9,chr9_97853977_97854388
7,97854028,chr9,chr9_97853977_97854388
8,97854033,chr9,chr9_97853977_97854388
9,97854037,chr9,chr9_97853977_97854388
10,97854041,chr9,chr9_97853977_97854388
11,97854044,chr9,chr9_97853977_97854388
12,97854047,chr9,chr9_97853977_97854388
13,97854053,chr9,chr9_97853977_97854388
14,97854065,chr9,chr9_97853977_97854388
15,97854067,chr9,chr9_97853977_97854388
16,97854075,chr9,chr9_97853977_97854388
17,97854091,chr9,chr9_97853977_97854388
18,97854093,chr9,chr9_97853977_97854388
19,97854100,chr9,chr9_97853977_97854388
20,97854112,chr9,chr9_97853977_97854388
21,97854114,chr9,chr9_97853977_97854388
22,97854118,chr9,chr9_97853977_97854388
23,97854120,chr9,chr9_97853977_97854388
24,97854124,chr9,chr9_97853977_97854388
25,97854128,chr9,chr9_97853977_97854388
26,97854131,chr9,chr9_97853977_97854388
27,97854138,chr9,chr9_97853977_97854388
28,97854145,chr9,chr9_97853977_97854388
29,97854166,chr9,chr9_97853977_97854388
30,97854170,chr9,chr9_97853977_97854388
31,97854185,chr9,chr9_97853977_97854388
32,97854187,chr9,chr9_97853977_97854388
33,97854218,chr9,chr9_97853977_97854388
34,97854238,chr9,chr9_97853977_97854388
35,97854258,chr9,chr9_97853977_97854388
36,97854260,chr9,chr9_97853977_97854388
37,97854262,chr9,chr9_97853977_97854388
38,97854268,chr9,chr9_97853977_97854388
39,97854272,chr9,chr9_97853977_97854388
40,97854276,chr9,chr9_97853977_97854388
41,97854297,chr9,chr9_97853977_97854388
42,97854310,chr9,chr9_97853977_97854388
43,97854312,chr9,chr9_97853977_97854388
44,97854325,chr9,chr9_97853977_97854388
45,97854331,chr9,chr9_97853977_97854388
46,97854344,chr9,chr9_97853977_97854388
47,97854347,chr9,chr9_97853977_97854388
48,97854350,chr9,chr9_97853977_97854388
49,97854356,chr9,chr9_97853977_97854388
50,97854365,chr9,chr9_97853977_97854388
51,97854369,chr9,chr9_97853977_97854388
52,97854387,chr9,chr9_97853977_97854388
0,10331451,chr2,chr2_10331450_10331857
1,10331495,chr2,chr2_10331450_10331857
2,10331507,chr2,chr2_10331450_10331857
3,10331517,chr2,chr2_10331450_10331857
4,10331550,chr2,chr2_10331450_10331857
5,10331558,chr2,chr2_10331450_10331857
6,10331579,chr2,chr2_10331450_10331857
7,10331621,chr2,chr2_10331450_10331857
8,10331664,chr2,chr2_10331450_10331857
9,10331668,chr2,chr2_10331450_10331857
10,10331697,chr2,chr2_10331450_10331857
11,10331715,chr2,chr2_10331450_10331857
12,10331764,chr2,chr2_10331450_10331857
13,10331856,chr2,chr2_10331450_10331857
0,24800040,chr4,chr4_24800039_24800445
1,24800047,chr4,chr4_24800039_24800445
2,24800052,chr4,chr4_24800039_24800445
3,24800058,chr4,chr4_24800039_24800445
4,24800064,chr4,chr4_24800039_24800445
5,24800070,chr4,chr4_24800039_24800445
6,24800076,chr4,chr4_24800039_24800445
7,24800086,chr4,chr4_24800039_24800445
8,24800088,chr4,chr4_24800039_24800445
9,24800091,chr4,chr4_24800039_24800445
10,24800106,chr4,chr4_24800039_24800445
11,24800115,chr4,chr4_24800039_24800445
12,24800121,chr4,chr4_24800039_24800445
13,24800123,chr4,chr4_24800039_24800445
14,24800128,chr4,chr4_24800039_24800445
15,24800131,chr4,chr4_24800039_24800445
16,24800145,chr4,chr4_24800039_24800445
17,24800154,chr4,chr4_24800039_24800445
18,24800160,chr4,chr4_24800039_24800445
19,24800166,chr4,chr4_24800039_24800445
20,24800179,chr4,chr4_24800039_24800445
21,24800186,chr4,chr4_24800039_24800445
22,24800188,chr4,chr4_24800039_24800445
23,24800203,chr4,chr4_24800039_24800445
24,24800212,chr4,chr4_24800039_24800445
25,24800215,chr4,chr4_24800039_24800445
26,24800218,chr4,chr4_24800039_24800445
27,24800220,chr4,chr4_24800039_24800445
28,24800226,chr4,chr4_24800039_24800445
